assetName, assetId, routeId, ganttId, currentLocationId, nextLocationId, activityType, activityStartDateTime, activityEndDateTime, distance, cumulativeDistance, activityTime, cumulativeTime, activityCost, cumulativeCost, loadUnloadQty, loadUnloadWeight, loadUnloadCubic, loadUnloadShipmentCount, totalQtyOnAsset, totalWeightOnAsset, totalCubicOnAsset, totalShipmentCountOnAsset, remainingQtyCapacity, remainingWeightCapacity, remainingCubicCapacity, startLocationLatitude, startLocationLongitude, endLocationLatitude, endLocationLongitude, startDateTimeLocal, endDateTimeLocal
"Truck","000025","000025","5","cz_7","cz_7","Unload",03/16/2016 16:47,03/16/2016 16:47,0.00,189.70,0.00,206.94,35.00,262.64,79.00,0.00,0.00,1,93.00,0.00,0.00,1,907.00,9999.00,9999.00,47.50,19.04,47.50,19.04,03/16/2016 16:47,03/16/2016 16:47
"Truck","000025","000025","6","cz_7","cz_8","Travel",03/16/2016 16:47,03/16/2016 21:20,250.30,440.00,273.06,480.00,300.36,563.00,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,47.50,19.04,52.23,21.01,03/16/2016 16:47,03/16/2016 21:20
"Truck","000025","000025","7","cz_7","cz_8","LongBreak",03/16/2016 21:20,03/16/2016 21:20,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,47.50,19.04,52.23,21.01,03/16/2016 21:20,03/16/2016 21:20
"Truck","000025","000025","8","cz_7","cz_8","Travel",03/16/2016 21:20,03/17/2016 00:00,146.16,586.16,159.44,639.44,175.39,738.39,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,47.50,19.04,52.23,21.01,03/16/2016 21:20,03/17/2016 00:00
"Truck","000025","000025","9","cz_8","cz_8","Unload",03/17/2016 00:00,03/17/2016 00:00,0.00,586.16,0.00,639.44,35.00,773.39,93.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,52.23,21.01,52.23,21.01,03/17/2016 00:00,03/17/2016 00:00
"Truck","000025","000025","10","cz_8","cz_8","EquipmentEnd",03/17/2016 00:00,03/17/2016 00:00,0.00,586.16,0.00,639.44,0.00,773.39,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,52.23,21.01,52.23,21.01,03/17/2016 00:00,03/17/2016 00:00
"Truck","000026","000026","1","DC_4","DC_4","EquipmentStart",04/26/2016 09:00,04/26/2016 09:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/26/2016 09:00,04/26/2016 09:00
"Truck","000026","000026","3","DC_4","DC_4","Load",04/26/2016 09:00,04/26/2016 09:00,0.00,0.00,0.00,0.00,0.00,0.00,486.00,0.00,0.00,5,486.00,0.00,0.00,5,514.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/26/2016 09:00,04/26/2016 09:00
"Truck","000026","000026","4","DC_4","cz_6","Travel",04/26/2016 09:00,04/26/2016 14:27,300.51,300.51,327.83,327.83,360.62,360.62,0.00,0.00,0.00,0,486.00,0.00,0.00,0,514.00,9999.00,9999.00,51.92,4.48,53.55,9.99,04/26/2016 09:00,04/26/2016 14:27
"Truck","000026","000026","5","cz_6","cz_6","Unload",04/26/2016 14:27,04/26/2016 14:27,0.00,300.51,0.00,327.83,35.00,395.62,198.00,0.00,0.00,2,288.00,0.00,0.00,3,712.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/26/2016 14:27,04/26/2016 14:27
"Truck","000026","000026","6","cz_6","cz_1","Travel",04/26/2016 14:27,04/26/2016 17:00,139.49,440.00,152.17,480.00,167.38,563.00,0.00,0.00,0.00,0,288.00,0.00,0.00,0,712.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/26/2016 14:27,04/26/2016 17:00
"Truck","000026","000026","7","cz_6","cz_1","LongBreak",04/26/2016 17:00,04/26/2016 17:00,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,288.00,0.00,0.00,0,712.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/26/2016 17:00,04/26/2016 17:00
"Truck","000026","000026","8","cz_6","cz_1","Travel",04/26/2016 17:00,04/27/2016 00:00,385.00,825.00,420.00,900.00,462.00,1025.00,0.00,0.00,0.00,0,288.00,0.00,0.00,0,712.00,9999.00,9999.00,53.55,9.99,51.51,-0.13,04/26/2016 17:00,04/27/2016 00:00
"Truck","000026","000026","9","cz_1","cz_1","Unload",04/27/2016 00:00,04/27/2016 00:00,0.00,825.00,0.00,900.00,35.00,1060.00,191.00,0.00,0.00,2,97.00,0.00,0.00,1,903.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,04/27/2016 00:00,04/27/2016 00:00
"Truck","000026","000026","10","cz_1","cz_5","Travel",04/27/2016 00:00,04/27/2016 01:00,55.00,880.00,60.00,960.00,66.00,1126.00,0.00,0.00,0.00,0,97.00,0.00,0.00,0,903.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/27/2016 00:00,04/27/2016 01:00
"Truck","000026","000026","11","cz_1","cz_5","LongBreak",04/27/2016 01:00,04/27/2016 01:00,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,97.00,0.00,0.00,0,903.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/27/2016 01:00,04/27/2016 01:00
"Truck","000026","000026","12","cz_1","cz_5","Travel",04/27/2016 01:00,04/27/2016 04:32,195.03,1075.03,212.76,1172.76,234.03,1360.03,0.00,0.00,0.00,0,97.00,0.00,0.00,0,903.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/27/2016 01:00,04/27/2016 04:32
"Truck","000026","000026","13","cz_5","cz_5","Unload",04/27/2016 04:32,04/27/2016 04:32,0.00,1075.03,0.00,1172.76,35.00,1395.03,97.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/27/2016 04:32,04/27/2016 04:32
"Truck","000026","000026","14","cz_5","cz_5","EquipmentEnd",04/27/2016 04:32,04/27/2016 04:32,0.00,1075.03,0.00,1172.76,0.00,1395.03,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/27/2016 04:32,04/27/2016 04:32
"Truck","000027","000027","1","DC_4","DC_4","EquipmentStart",03/02/2016 19:03,03/02/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/02/2016 19:03,03/02/2016 19:03
"Truck","000027","000027","3","DC_4","DC_4","Load",03/02/2016 19:03,03/02/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,98.00,0.00,0.00,1,98.00,0.00,0.00,1,902.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/02/2016 19:03,03/02/2016 19:03
"Truck","000027","000027","4","DC_4","cz_5","Travel",03/02/2016 19:03,03/03/2016 00:00,271.38,271.38,296.05,296.05,325.65,325.65,0.00,0.00,0.00,0,98.00,0.00,0.00,0,902.00,9999.00,9999.00,51.92,4.48,48.86,2.35,03/02/2016 19:03,03/03/2016 00:00
"Truck","000027","000027","5","cz_5","cz_5","Unload",03/03/2016 00:00,03/03/2016 00:00,0.00,271.38,0.00,296.05,35.00,360.65,98.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,03/03/2016 00:00,03/03/2016 00:00
"Truck","000027","000027","6","cz_5","cz_5","EquipmentEnd",03/03/2016 00:00,03/03/2016 00:00,0.00,271.38,0.00,296.05,0.00,360.65,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,03/03/2016 00:00,03/03/2016 00:00
"Truck","000028","000028","1","DC_4","DC_4","EquipmentStart",04/20/2016 19:45,04/20/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/20/2016 19:45,04/20/2016 19:45
"Truck","000028","000028","3","DC_4","DC_4","Load",04/20/2016 19:45,04/20/2016 19:45,0.00,0.00,0.00,0.00,0.00,0.00,279.00,0.00,0.00,3,279.00,0.00,0.00,3,721.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/20/2016 19:45,04/20/2016 19:45
"Truck","000028","000028","4","DC_4","cz_1","Travel",04/20/2016 19:45,04/21/2016 00:00,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,279.00,0.00,0.00,0,721.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,04/20/2016 19:45,04/21/2016 00:00
"Truck","000028","000028","5","cz_1","cz_1","Unload",04/21/2016 00:00,04/21/2016 00:00,0.00,233.33,0.00,254.54,35.00,314.99,186.00,0.00,0.00,2,93.00,0.00,0.00,1,907.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,04/21/2016 00:00,04/21/2016 00:00
"Truck","000028","000028","6","cz_1","cz_6","Travel",04/21/2016 00:00,04/21/2016 03:45,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/21/2016 00:00,04/21/2016 03:45
"Truck","000028","000028","7","cz_1","cz_6","LongBreak",04/21/2016 03:45,04/21/2016 03:45,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/21/2016 03:45,04/21/2016 03:45
"Truck","000028","000028","8","cz_1","cz_6","Travel",04/21/2016 03:45,04/21/2016 09:32,317.81,757.81,346.70,826.70,381.37,944.37,0.00,0.00,0.00,0,93.00,0.00,0.00,0,907.00,9999.00,9999.00,51.51,-0.13,53.55,9.99,04/21/2016 03:45,04/21/2016 09:32
"Truck","000028","000028","9","cz_6","cz_6","Unload",04/21/2016 09:32,04/21/2016 09:32,0.00,757.81,0.00,826.70,35.00,979.37,93.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/21/2016 09:32,04/21/2016 09:32
"Truck","000028","000028","10","cz_6","cz_6","EquipmentEnd",04/21/2016 09:32,04/21/2016 09:32,0.00,757.81,0.00,826.70,0.00,979.37,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/21/2016 09:32,04/21/2016 09:32
"Truck","000029","000029","1","DC_4","DC_4","EquipmentStart",03/20/2016 19:03,03/20/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/20/2016 19:03,03/20/2016 19:03
"Truck","000029","000029","3","DC_4","DC_4","Load",03/20/2016 19:03,03/20/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,84.00,0.00,0.00,1,84.00,0.00,0.00,1,916.00,9999.00,9999.00,51.92,4.48,51.92,4.48,03/20/2016 19:03,03/20/2016 19:03
"Truck","000029","000029","4","DC_4","cz_5","Travel",03/20/2016 19:03,03/21/2016 00:00,271.38,271.38,296.05,296.05,325.65,325.65,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,51.92,4.48,48.86,2.35,03/20/2016 19:03,03/21/2016 00:00
"Truck","000029","000029","5","cz_5","cz_5","Unload",03/21/2016 00:00,03/21/2016 00:00,0.00,271.38,0.00,296.05,35.00,360.65,84.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,03/21/2016 00:00,03/21/2016 00:00
"Truck","000029","000029","6","cz_5","cz_5","EquipmentEnd",03/21/2016 00:00,03/21/2016 00:00,0.00,271.38,0.00,296.05,0.00,360.65,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,03/21/2016 00:00,03/21/2016 00:00
"Truck","000030","000030","1","DC_4","DC_4","EquipmentStart",01/22/2016 05:21,01/22/2016 05:21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/22/2016 05:21,01/22/2016 05:21
"Truck","000030","000030","3","DC_4","DC_4","Load",01/22/2016 05:21,01/22/2016 05:21,0.00,0.00,0.00,0.00,0.00,0.00,283.00,0.00,0.00,3,283.00,0.00,0.00,3,717.00,9999.00,9999.00,51.92,4.48,51.92,4.48,01/22/2016 05:21,01/22/2016 05:21
"Truck","000030","000030","4","DC_4","cz_1","Travel",01/22/2016 05:21,01/22/2016 09:35,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,283.00,0.00,0.00,0,717.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,01/22/2016 05:21,01/22/2016 09:35
"Truck","000030","000030","5","cz_1","cz_1","Unload",01/22/2016 09:35,01/22/2016 09:35,0.00,233.33,0.00,254.54,35.00,314.99,88.00,0.00,0.00,1,195.00,0.00,0.00,2,805.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,01/22/2016 09:35,01/22/2016 09:35
"Truck","000030","000030","6","cz_1","cz_5","Travel",01/22/2016 09:35,01/22/2016 13:21,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,195.00,0.00,0.00,0,805.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/22/2016 09:35,01/22/2016 13:21
"Truck","000030","000030","7","cz_1","cz_5","LongBreak",01/22/2016 13:21,01/22/2016 13:21,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,195.00,0.00,0.00,0,805.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/22/2016 13:21,01/22/2016 13:21
"Truck","000030","000030","8","cz_1","cz_5","Travel",01/22/2016 13:21,01/22/2016 14:08,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,195.00,0.00,0.00,0,805.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,01/22/2016 13:21,01/22/2016 14:08
"Truck","000030","000030","9","cz_5","cz_5","Unload",01/22/2016 14:08,01/22/2016 14:08,0.00,483.35,0.00,527.30,35.00,650.03,99.00,0.00,0.00,1,96.00,0.00,0.00,1,904.00,9999.00,9999.00,48.86,2.35,48.86,2.35,01/22/2016 14:08,01/22/2016 14:08
"Truck","000030","000030","10","cz_5","cz_6","Travel",01/22/2016 14:08,01/22/2016 21:21,396.65,880.00,432.70,960.00,475.97,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/22/2016 14:08,01/22/2016 21:21
"Truck","000030","000030","11","cz_5","cz_6","LongBreak",01/22/2016 21:21,01/22/2016 21:21,0.00,880.00,0.00,960.00,0.00,1126.00,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/22/2016 21:21,01/22/2016 21:21
"Truck","000030","000030","12","cz_5","cz_6","Travel",01/22/2016 21:21,01/23/2016 00:00,145.42,1025.42,158.64,1118.64,174.51,1300.51,0.00,0.00,0.00,0,96.00,0.00,0.00,0,904.00,9999.00,9999.00,48.86,2.35,53.55,9.99,01/22/2016 21:21,01/23/2016 00:00
"Truck","000030","000030","13","cz_6","cz_6","Unload",01/23/2016 00:00,01/23/2016 00:00,0.00,1025.42,0.00,1118.64,35.00,1335.51,96.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/23/2016 00:00,01/23/2016 00:00
"Truck","000030","000030","14","cz_6","cz_6","EquipmentEnd",01/23/2016 00:00,01/23/2016 00:00,0.00,1025.42,0.00,1118.64,0.00,1335.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,01/23/2016 00:00,01/23/2016 00:00
"Truck","000031","000031","1","DC_4","DC_4","EquipmentStart",02/08/2016 15:12,02/08/2016 15:12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,02/08/2016 15:12,02/08/2016 15:12
"Truck","000031","000031","3","DC_4","DC_4","Load",02/08/2016 15:12,02/08/2016 15:12,0.00,0.00,0.00,0.00,0.00,0.00,345.00,0.00,0.00,4,345.00,0.00,0.00,4,655.00,9999.00,9999.00,51.92,4.48,51.92,4.48,02/08/2016 15:12,02/08/2016 15:12
"Truck","000031","000031","4","DC_4","cz_1","Travel",02/08/2016 15:12,02/08/2016 19:27,233.33,233.33,254.54,254.54,279.99,279.99,0.00,0.00,0.00,0,345.00,0.00,0.00,0,655.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,02/08/2016 15:12,02/08/2016 19:27
"Truck","000031","000031","5","cz_1","cz_1","Unload",02/08/2016 19:27,02/08/2016 19:27,0.00,233.33,0.00,254.54,35.00,314.99,174.00,0.00,0.00,2,171.00,0.00,0.00,2,829.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,02/08/2016 19:27,02/08/2016 19:27
"Truck","000031","000031","6","cz_1","cz_5","Travel",02/08/2016 19:27,02/08/2016 23:12,206.67,440.00,225.46,480.00,248.01,563.00,0.00,0.00,0.00,0,171.00,0.00,0.00,0,829.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/08/2016 19:27,02/08/2016 23:12
"Truck","000031","000031","7","cz_1","cz_5","LongBreak",02/08/2016 23:12,02/08/2016 23:12,0.00,440.00,0.00,480.00,0.00,563.00,0.00,0.00,0.00,0,171.00,0.00,0.00,0,829.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/08/2016 23:12,02/08/2016 23:12
"Truck","000031","000031","8","cz_1","cz_5","Travel",02/08/2016 23:12,02/09/2016 00:00,43.35,483.35,47.30,527.30,52.03,615.03,0.00,0.00,0.00,0,171.00,0.00,0.00,0,829.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,02/08/2016 23:12,02/09/2016 00:00
"Truck","000031","000031","9","cz_5","cz_5","Unload",02/09/2016 00:00,02/09/2016 00:00,0.00,483.35,0.00,527.30,35.00,650.03,171.00,0.00,0.00,2,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,02/09/2016 00:00,02/09/2016 00:00
"Truck","000031","000031","10","cz_5","cz_5","EquipmentEnd",02/09/2016 00:00,02/09/2016 00:00,0.00,483.35,0.00,527.30,0.00,650.03,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,02/09/2016 00:00,02/09/2016 00:00
"Truck","000032","000032","1","DC_4","DC_4","EquipmentStart",04/02/2016 23:59,04/02/2016 23:59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/02/2016 23:59,04/02/2016 23:59
"Truck","000032","000032","2","DC_4","DC_4","Wait",04/02/2016 23:59,04/03/2016 00:00,0.00,0.00,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/02/2016 23:59,04/03/2016 00:00
"Truck","000032","000032","4","DC_4","DC_4","Load",04/03/2016 00:00,04/03/2016 00:00,0.00,0.00,0.00,0.54,0.00,0.00,441.00,0.00,0.00,5,441.00,0.00,0.00,5,559.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/03/2016 00:00,04/03/2016 00:00
"Truck","000032","000032","5","DC_4","cz_1","Travel",04/03/2016 00:00,04/03/2016 04:14,233.33,233.33,254.54,255.07,279.99,279.99,0.00,0.00,0.00,0,441.00,0.00,0.00,0,559.00,9999.00,9999.00,51.92,4.48,51.51,-0.13,04/03/2016 00:00,04/03/2016 04:14
"Truck","000032","000032","6","cz_1","cz_1","Unload",04/03/2016 04:14,04/03/2016 04:14,0.00,233.33,0.00,255.07,35.00,314.99,176.00,0.00,0.00,2,265.00,0.00,0.00,3,735.00,9999.00,9999.00,51.51,-0.13,51.51,-0.13,04/03/2016 04:14,04/03/2016 04:14
"Truck","000032","000032","7","cz_1","cz_5","Travel",04/03/2016 04:14,04/03/2016 08:00,206.67,440.00,225.46,480.54,248.01,563.00,0.00,0.00,0.00,0,265.00,0.00,0.00,0,735.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/03/2016 04:14,04/03/2016 08:00
"Truck","000032","000032","8","cz_1","cz_5","LongBreak",04/03/2016 08:00,04/03/2016 08:00,0.00,440.00,0.00,480.54,0.00,563.00,0.00,0.00,0.00,0,265.00,0.00,0.00,0,735.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/03/2016 08:00,04/03/2016 08:00
"Truck","000032","000032","9","cz_1","cz_5","Travel",04/03/2016 08:00,04/03/2016 08:47,43.35,483.35,47.30,527.83,52.03,615.03,0.00,0.00,0.00,0,265.00,0.00,0.00,0,735.00,9999.00,9999.00,51.51,-0.13,48.86,2.35,04/03/2016 08:00,04/03/2016 08:47
"Truck","000032","000032","10","cz_5","cz_5","Wait",04/03/2016 08:47,04/05/2016 00:00,0.00,483.35,2352.70,2880.54,0.00,615.03,0.00,0.00,0.00,0,265.00,0.00,0.00,0,735.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/03/2016 08:47,04/05/2016 00:00
"Truck","000032","000032","11","cz_5","cz_5","Unload",04/05/2016 00:00,04/05/2016 00:00,0.00,483.35,0.00,2880.54,35.00,650.03,181.00,0.00,0.00,2,84.00,0.00,0.00,1,916.00,9999.00,9999.00,48.86,2.35,48.86,2.35,04/05/2016 00:00,04/05/2016 00:00
"Truck","000032","000032","12","cz_5","cz_6","LongBreak",04/03/2016 18:00,04/03/2016 18:00,0.00,483.35,0.00,2880.54,0.00,650.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/03/2016 18:00,04/03/2016 18:00
"Truck","000032","000032","13","cz_5","cz_6","Travel",04/03/2016 18:00,04/04/2016 02:00,440.00,923.35,480.00,3360.54,528.00,1178.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/03/2016 18:00,04/04/2016 02:00
"Truck","000032","000032","14","cz_5","cz_6","LongBreak",04/04/2016 02:00,04/04/2016 02:00,0.00,923.35,0.00,3360.54,0.00,1178.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 02:00,04/04/2016 02:00
"Truck","000032","000032","15","cz_5","cz_6","Travel",04/04/2016 02:00,04/04/2016 10:00,440.00,1363.35,480.00,3840.54,528.00,1706.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 02:00,04/04/2016 10:00
"Truck","000032","000032","16","cz_5","cz_6","LongBreak",04/04/2016 10:00,04/04/2016 10:00,0.00,1363.35,0.00,3840.54,0.00,1706.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 10:00,04/04/2016 10:00
"Truck","000032","000032","17","cz_5","cz_6","Travel",04/04/2016 10:00,04/04/2016 18:00,440.00,1803.35,480.00,4320.54,528.00,2234.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 10:00,04/04/2016 18:00
"Truck","000032","000032","18","cz_5","cz_6","LongBreak",04/04/2016 18:00,04/04/2016 18:00,0.00,1803.35,0.00,4320.54,0.00,2234.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 18:00,04/04/2016 18:00
"Truck","000032","000032","19","cz_5","cz_6","Travel",04/04/2016 18:00,04/05/2016 02:00,440.00,2243.35,480.00,4800.54,528.00,2762.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/04/2016 18:00,04/05/2016 02:00
"Truck","000032","000032","20","cz_5","cz_6","LongBreak",04/05/2016 02:00,04/05/2016 02:00,0.00,2243.35,0.00,4800.54,0.00,2762.03,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/05/2016 02:00,04/05/2016 02:00
"Truck","000032","000032","21","cz_5","cz_6","Travel",04/05/2016 02:00,04/05/2016 09:51,432.07,2675.42,471.35,5271.88,518.48,3280.51,0.00,0.00,0.00,0,84.00,0.00,0.00,0,916.00,9999.00,9999.00,48.86,2.35,53.55,9.99,04/05/2016 02:00,04/05/2016 09:51
"Truck","000032","000032","22","cz_6","cz_6","Unload",04/05/2016 09:51,04/05/2016 09:51,0.00,2675.42,0.00,5271.88,35.00,3315.51,84.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/05/2016 09:51,04/05/2016 09:51
"Truck","000032","000032","23","cz_6","cz_6","EquipmentEnd",04/05/2016 09:51,04/05/2016 09:51,0.00,2675.42,0.00,5271.88,0.00,3315.51,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,53.55,9.99,53.55,9.99,04/05/2016 09:51,04/05/2016 09:51
"Truck","000033","000033","1","DC_4","DC_4","EquipmentStart",09/14/2016 19:03,09/14/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,09/14/2016 19:03,09/14/2016 19:03
"Truck","000033","000033","3","DC_4","DC_4","Load",09/14/2016 19:03,09/14/2016 19:03,0.00,0.00,0.00,0.00,0.00,0.00,200.00,0.00,0.00,1,200.00,0.00,0.00,1,800.00,9999.00,9999.00,51.92,4.48,51.92,4.48,09/14/2016 19:03,09/14/2016 19:03
"Truck","000033","000033","4","DC_4","cz_5","Travel",09/14/2016 19:03,09/15/2016 00:00,271.38,271.38,296.05,296.05,325.65,325.65,0.00,0.00,0.00,0,200.00,0.00,0.00,0,800.00,9999.00,9999.00,51.92,4.48,48.86,2.35,09/14/2016 19:03,09/15/2016 00:00
"Truck","000033","000033","5","cz_5","cz_5","Unload",09/15/2016 00:00,09/15/2016 00:00,0.00,271.38,0.00,296.05,35.00,360.65,200.00,0.00,0.00,1,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,09/15/2016 00:00,09/15/2016 00:00
"Truck","000033","000033","6","cz_5","cz_5","EquipmentEnd",09/15/2016 00:00,09/15/2016 00:00,0.00,271.38,0.00,296.05,0.00,360.65,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,48.86,2.35,48.86,2.35,09/15/2016 00:00,09/15/2016 00:00
"Truck","000034","000034","1","DC_4","DC_4","EquipmentStart",04/14/2016 04:27,04/14/2016 04:27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,1000.00,9999.00,9999.00,51.92,4.48,51.92,4.48,04/14/2016 04:27,04/14/2016 04:27
