0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.22"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.22"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.23"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.23"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.24"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.24"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.25"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.25"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.26"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.26"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.27"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.27"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.28"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.28"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.29"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.29"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.30"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.30"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.31"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.31"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.32"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.32"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.33"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.33"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.34"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.34"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.35"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.35"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.36"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.36"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.37"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.37"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.38"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.38"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.39"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.39"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.40"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.40"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.41"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.41"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.42"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.42"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.43"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.43"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.44"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.44"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.45"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.45"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.46"	TOTALAVAILABLETIME	0.000000	31.000000	0.000000	31.000000	31.000000	31.000000	31.000000	1
0	1	1	02/01/2016 00:00:00	"FILLING PLANT"	"FILLRESOURCE.46"	TOTALUTILIZEDTIME	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
