Customer_Name,Customer_Latitude,Customer_Longitude,Customer_Demand,Clustomer_ID,Distance_to_Clustomer,
CZ_LAFAYETTE_LA,30.22242,-92.01364,2010.00000,Clustomer_126,0.00000
CZ_LAREDO_TX,27.50875,-99.50890,3936.00000,Clustomer_127,0.00000
CZ_LEXINGTON_KY,38.03128,-84.48747,4929.00000,Clustomer_128,0.00000
CZ_LINCOLN_NE,40.81702,-96.71091,4305.00000,Clustomer_129,0.00000
CZ_LOUISVILLE_KY,38.24343,-85.76386,9957.00000,Clustomer_130,0.00000
CZ_LUBBOCK_TX,33.58454,-101.86346,3825.00000,Clustomer_131,0.00000
CZ_MADISON_WI,43.07265,-89.38135,3888.00000,Clustomer_132,0.00000
CZ_MCALLEN_TX,26.20577,-98.23542,2166.00000,Clustomer_133,0.00000
CZ_MIDLAND_TX,32.00373,-102.07809,1851.00000,Clustomer_134,0.00000
CZ_MILWAUKEE_WI,43.03463,-87.91508,9915.00000,Clustomer_135,0.00000
CZ_MOBILE_AL,30.69608,-88.04374,3252.00000,Clustomer_136,0.00000
CZ_MONTGOMERY_AL,32.37436,-86.31148,3429.00000,Clustomer_137,0.00000
CZ_MYRTLE BEACH_SC,33.69356,-78.88266,12608.00000,Clustomer_138,0.00000
CZ_NACOGDOCHES_TX,31.60358,-94.65562,7694.00000,Clustomer_139,0.00000
CZ_NEW ORLEANS_LA,29.95695,-90.07577,5730.00000,Clustomer_140,0.00000
CZ_PALM BAY_FL,28.03650,-80.61250,1719.00000,Clustomer_141,0.00000
CZ_PEORIA_IL,40.68447,-89.59431,1917.00000,Clustomer_142,0.00000
CZ_PITTSBURGH_PA,40.46815,-79.96154,5094.00000,Clustomer_143,0.00000
CZ_RENO_NV,39.52598,-119.81291,41130.00000,Clustomer_144,0.00000
CZ_RICHMOND_VA,37.53926,-77.43800,3405.00000,Clustomer_145,0.00000
CZ_ROCHESTER_MN,44.03084,-92.47303,1779.00000,Clustomer_146,0.00000
CZ_ROCHESTER_NY,43.15580,-77.61632,3510.00000,Clustomer_147,0.00000
CZ_ROCKFORD_IL,42.28355,-89.11958,2547.00000,Clustomer_148,0.00000
CZ_SAINT LOUIS _MO,38.63156,-90.19373,5322.00000,Clustomer_149,0.00000
CZ_SALINAS_CA,36.67544,-121.65514,2508.00000,Clustomer_150,0.00000
CZ_SALISBURY_MD,38.36573,-75.59532,12647.00000,Clustomer_151,0.00000
CZ_SAN ANTONIO_TX,29.47627,-98.53166,22122.00000,Clustomer_152,0.00000
CZ_SAVANNAH_GA,32.07498,-81.09281,2271.00000,Clustomer_153,0.00000
