SiteName	ProductName	PeriodName	ScenarioID	ScenarioStepNumber	TargetServiceLevel	OptimizedAverageServiceLevel	ServiceType	SafetyStock	ExtraSafetyStock	USFSafetyStock	TotalSafetyStock	SafetyStockDOS	SafetyStockCost	Coverage	DemandMean	DemandStdDev	DemandClass	SourceName	DestinationName	BOMName	Mode	ServiceTime	ImmediateLeadTime	MaxLeadTime	BatchSize	RecommendedPolicy	PolicyParameter1	PolicyParameter2	ExpectedType1Service	ExpectedType2Service	ExpectedType3Service	LeadTimeDemandDistribution	LeadTimeDemandMean	LeadTimeDemandStdDev	AverageBackorders	AverageInventory	AverageOrderQty	SourcingType	RQPolicyParam1	RQPolicyParam2	BSPolicyParam1	BSPolicyParam2	sSPolicyParam1	sSPolicyParam2	TSPolicyParam1	TSPolicyParam2	SafetyStockValue	ProductSet	CycleStock	CycleStockCost	WorkInProgressInventory	WorkInProgressInventoryCost	IncomingInTransitInventory	IncomingInTransitInventoryCost	TotalInventory	TotalInventoryCost	TotalInventoryValue	Status	SubModelID
Raw Material Supplier	Raw_01	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1163.96552	940.62990	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	1534.31818	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00477	0.00000	0.00000	0.00000	0.00000	0.50000	0.00477	0.50000	Success	2
Raw Material Supplier	Raw_03	PERIOD_002	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3026.31034	2445.63774	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	3989.22727	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01430	0.00000	0.00000	0.00000	0.00000	0.50000	0.01430	1.50000	Success	2
Filling Plant	Bulk_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	3
DC_1	FG_01	PERIOD_003	0	1	0.95000	0.00000	Type1	470.00000	0.00000	0.00000	470.00000	18.26959	479.01370	21.00000	25.72581	54.65038	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	1010.00000	1011.00000	0.95002		0.95016	Mixture of Distributions	540.24194	251.88722	8.64272	478.90078	113.92857	Single	1010.00000	1.00000	1011.00000		1010.00000	1011.00000	0	0	47000.00000	1	0.50000	0.50959	0.00000	0.00000	9.86156	10.05068	480.36156	489.57397	48036.15591	Success	3
DC_4	FG_02	PERIOD_003	0	1	0.95000	0.00000	Type1	111.00000	0.00000	0.00000	111.00000	1.91061	135.75452	1.00000	58.09677	53.73227	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	169.00000	170.00000	0.95072		0.95117	Mixture of Distributions	58.09677	55.35132	2.62913	114.03236	90.05000	Single	169.00000	1.00000	170.00000		169.00000	170.00000	0	0	13320.00000	1	0.50000	0.61151	0.00000	0.00000	25.46575	31.14496	136.96575	167.51099	16435.89032	Success	3
DC_1	FG_02	PERIOD_003	0	1	0.95000	0.00000	Type1	133.00000	0.00000	0.00000	133.00000	2.40128	162.66082	1.00000	55.38710	64.31935	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	188.00000	189.00000	0.95056		0.95091	Mixture of Distributions	55.38710	65.55531	3.55380	136.66671	90.37063	Single	188.00000	1.00000	189.00000		188.00000	189.00000	0	0	15960.00000	1	0.50000	0.61151	0.00000	0.00000	21.23172	25.96668	154.73172	189.23901	18567.80645	Success	3
DC_6	FG_02	PERIOD_003	0	1	0.95000	0.00000	Type1	104.00000	0.00000	0.00000	104.00000	2.73452	127.19342	1.00000	38.03226	50.52622	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	142.00000	143.00000	0.95069		0.95110	Mixture of Distributions	38.03226	51.26973	2.99758	107.46533	84.21429	Single	142.00000	1.00000	143.00000		142.00000	143.00000	0	0	12480.00000	1	0.50000	0.61151	0.00000	0.00000	8.12940	9.94236	112.62940	137.74729	13515.52742	Success	3
DC_6	FG_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.00000	23.23790	ExtremelySlow					0.00000	1.00000	43.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	6.00000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	1.28250	1.30710	1.78250	1.81668	178.25000	Skipped	3
DC_4	FG_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	10.53226	28.74571	Slow-HighlyVariable					21.00000	1.00000	43.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	81.62500	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	0.00000	0.00000	4.61664	4.70518	5.11664	5.21477	511.66398	Success	3
Plant2	Bulk_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.20384	0.00000	0.00000	0.00000	0.00000	0.50000	0.20384	20.00000	Skipped	3
Plant2	000001	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	387.54839	374.81968	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	480.59315	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.15288	0.00000	0.00000	280.00371	28.53736	281.50371	28.69024	2815.03710	Success	3
Plant2	000002	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	581.32258	562.22951	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	720.86411	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22932	0.00000	0.00000	420.00556	64.20907	421.50556	64.43838	6322.58347	Success	3
Plant2	000003	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	775.09677	749.63935	Erratic						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	961.13923	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.30575	0.00000	0.00000	560.00742	114.14946	561.50742	114.45521	11230.14839	Success	3
Filling Plant	FG_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	42.25806	83.72493	Slow-HighlyVariable						10.00000	42.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	145.55696	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.50959	211.29032	215.34247	0.00000	0.00000	211.79032	215.85205	21179.03226	Success	3
Filling Plant	FG_02	PERIOD_003	0	1	0.95000	0.00000	Type1	1085.00000	0.00000	0.00000	1085.00000	7.16095	1326.96986	20.00000	151.51613	143.24754	Smooth						10.00000	42.00000	1.00000	R,Q	4116.00000	1.00000	0.95013		0.95021	Normal	3030.32258	659.54082	13.71381	1099.89123	195.70991	Single	4116.00000	1.00000	4117.00000		4116.00000	4117.00000	0	0	130200.00000	1	0.50000	0.61151	757.58065	926.53151	0.00000	0.00000	1843.08065	2254.11288	221169.67742	Success	3
Filling Plant	Pack_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	42.25806	83.72493	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	145.55696	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	26.64019	0.27151	27.14019	0.27661	27.14019	Success	3
Filling Plant	Bulk_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	193.77419	187.40984	Erratic						10.00000	32.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	240.33701	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.45863	0.00000	0.00000	1937.74194	592.47123	1939.24194	592.92986	58177.25806	Success	3
Filling Plant	Pack_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	151.51613	143.24754	Smooth					1.00000	1.00000	1.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	195.70991	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	95.51829	0.97350	96.01829	0.97860	96.01829	Success	3
Pack Supplier	Pack_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	42.25806	83.72493	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	145.55696	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	3
Pack Supplier	Pack_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	151.51613	143.24754	Smooth					0.00000	0.00000	0.00000	1.00000	R,Q	0	1.00000				Normal	0.00000	0.00000	0.00000	1.00000	195.70991	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	3
Plant2	Bulk_01	PERIOD_003	0	1	0.95000	0.00000	Type1	1116.00000	0.00000	0.00000	1116.00000	5.75928	341.22082	11.00000	193.77419	187.40984	Erratic					0.00000	10.00000	22.00000	1.00000	s,S	3247.00000	3248.00000	0.95011		0.95017	Mixture of Distributions	2131.51613	621.56811	18.14119	1134.12506	240.28804	Single	3247.00000	1.00000	3248.00000		3247.00000	3248.00000	0	0	33480.00000	1	0.50000	0.15288	968.87097	296.23562	0.00000	0.00000	2085.37097	637.60932	62561.12903	Success	3
Plant1	000001	PERIOD_003	0	1	0.95000	0.00000	Type1	2230.00000	7770.00000	0.00000	10000.00000	25.80323	1019.17808	11.00000	387.54839	374.81968	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	6493.00000	6494.00000	0.95004		0.95007	Mixture of Distributions	4263.03226	1243.13623	36.35720	2266.82494	480.56466	Single	6493.00000	1.00000	6494.00000		6493.00000	6494.00000	0	0	100000.00000	1	0.50000	0.05096	1937.74194	197.49041	0.00000	0.00000	11938.24194	1216.71945	119382.41935	Success	3
Plant1	Raw_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1162.64516	1124.45903	Erratic					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1441.68196	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	831.29129	16.94468	831.79129	16.95487	1663.58258	Success	3
Plant1	Raw_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	968.87097	937.04919	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	1201.41613	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01529	0.00000	0.00000	692.74274	7.06028	694.24274	7.07557	694.24274	Success	3
Plant1	000002	PERIOD_003	0	1	0.95000	0.00000	Type1	3345.00000	6655.00000	0.00000	10000.00000	17.20215	1528.76712	11.00000	581.32258	562.22951	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	9739.00000	9740.00000	0.95002		0.95004	Mixture of Distributions	6394.54839	1864.70434	54.57325	3399.52486	720.84338	Single	9739.00000	1.00000	9740.00000		9739.00000	9740.00000	0	0	150000.00000	1	0.50000	0.07644	2906.61290	444.35342	0.00000	0.00000	12907.11290	1973.19699	193606.69355	Success	3
Plant1	Raw_03	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2519.06452	2436.32789	Erratic						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	3123.64760	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.04586	0.00000	0.00000	1801.13113	55.07020	1802.63113	55.11606	5407.89339	Success	3
Plant1	000003	PERIOD_003	0	1	0.95000	0.00000	Type1	4459.00000	5541.00000	0.00000	10000.00000	12.90161	2038.35616	11.00000	775.09677	749.63935	Erratic					0.00000	10.00000	11.00000	1.00000	s,S	12985.00000	12986.00000	0.95001		0.95003	Mixture of Distributions	8526.06452	2486.27246	72.78931	4532.22480	961.12270	Single	12985.00000	1.00000	12986.00000		12985.00000	12986.00000	0	0	200000.00000	1	0.50000	0.10192	3875.48387	789.96164	0.00000	0.00000	13875.98387	2828.41973	277519.67742	Success	3
Raw Material Supplier	Raw_02	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1162.64516	1124.45903	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1441.68196	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01019	0.00000	0.00000	0.00000	0.00000	0.50000	0.01019	1.00000	Success	3
Raw Material Supplier	Raw_01	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	968.87097	937.04919	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	1201.40226	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00510	0.00000	0.00000	0.00000	0.00000	0.50000	0.00510	0.50000	Success	3
Raw Material Supplier	Raw_03	PERIOD_003	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2519.06452	2436.32789	Erratic					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	3123.64106	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.01529	0.00000	0.00000	0.00000	0.00000	0.50000	0.01529	1.50000	Success	3
Filling Plant	Bulk_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	4.00000	26.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	4
DC_1	FG_01	PERIOD_004	0	1	0.95000	0.00000	Type1	148.00000	0.00000	0.00000	148.00000	3.26831	145.97260	1.00000	45.28333	73.19679	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	193.00000	194.00000	0.95036		0.95062	Mixture of Distributions	45.28333	73.92610	4.91846	153.13513	150.94444	Single	193.00000	1.00000	194.00000		193.00000	194.00000	0	0	14800.00000	1	0.50000	0.49315	0.00000	0.00000	17.35861	17.12082	165.85861	163.58658	16585.86111	Success	4
DC_4	FG_02	PERIOD_004	0	1	0.95000	0.00000	Type1	123.00000	0.00000	0.00000	123.00000	2.56428	145.57808	1.00000	47.96667	59.50455	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	170.00000	171.00000	0.95019		0.95055	Mixture of Distributions	47.96667	60.50771	3.43328	125.96661	95.93334	Single	170.00000	1.00000	171.00000		170.00000	171.00000	0	0	14760.00000	1	0.50000	0.59178	0.00000	0.00000	21.02539	24.88484	144.52539	171.05471	17343.04667	Success	4
DC_1	FG_02	PERIOD_004	0	1	0.95000	0.00000	Type1	143.00000	0.00000	0.00000	143.00000	3.42926	169.24932	1.00000	41.70000	71.03236	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	184.00000	185.00000	0.95034		0.95060	Mixture of Distributions	41.70000	71.66997	4.92720	147.72720	113.72888	Single	184.00000	1.00000	185.00000		184.00000	185.00000	0	0	17160.00000	1	0.50000	0.59178	0.00000	0.00000	15.98500	18.91923	159.48500	188.76033	19138.20000	Success	4
DC_6	FG_01	PERIOD_004	0	1	0.95000	0.00000	Type1	98.00000	0.00000	0.00000	98.00000	3.54644	96.65753	1.00000	27.63333	48.77781	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	125.00000	126.00000	0.95050		0.95087	Mixture of Distributions	27.63333	49.18567	3.43941	101.30608	103.62500	Single	125.00000	1.00000	126.00000		125.00000	126.00000	0	0	9800.00000	1	0.50000	0.49315	0.00000	0.00000	5.90663	5.82571	104.40663	102.97640	10440.66250	Success	4
DC_6	FG_02	PERIOD_004	0	1	0.95000	0.00000	Type1	78.00000	0.00000	0.00000	78.00000	3.08707	92.31781	1.00000	25.26667	38.16564	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	103.00000	104.00000	0.95052		0.95104	Mixture of Distributions	25.26667	38.60079	2.44324	80.67658	63.16678	Single	103.00000	1.00000	104.00000		103.00000	104.00000	0	0	9360.00000	1	0.50000	0.59178	0.00000	0.00000	5.40075	6.39212	83.90075	99.30171	10068.09000	Success	4
DC_4	FG_01	PERIOD_004	0	1	0.95000	0.00000	Type1	122.00000	0.00000	0.00000	122.00000	2.55676	120.32877	1.00000	47.71667	59.11017	Slow-HighlyVariable						1.00000	43.00000	1.00000	s,S	169.00000	170.00000	0.95023		0.95060	Mixture of Distributions	47.71667	60.10949	3.40496	125.18829	102.25000	Single	169.00000	1.00000	170.00000		169.00000	170.00000	0	0	12200.00000	1	0.50000	0.49315	0.00000	0.00000	20.91581	20.62929	143.41581	141.45121	14341.58056	Success	4
Plant2	Bulk_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ExtremelySlow					0.00000	10.00000	22.00000	1.00000	R,Q	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000		Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.19726	0.00000	0.00000	0.00000	0.00000	0.50000	0.19726	20.00000	Skipped	4
Plant2	000001	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	471.13333	456.33795	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	706.70001	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.14795	0.00000	0.00000	340.39383	33.57309	341.89383	33.72104	3418.93833	Success	4
Plant2	000002	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	706.70000	684.50693	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	1060.05000	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.22192	0.00000	0.00000	510.59075	75.53945	512.09075	75.76137	7681.36125	Success	4
Plant2	000003	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	942.26667	912.67590	Slow-HighlyVariable						1.00000	12.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	1413.40000	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.29589	0.00000	0.00000	680.78767	134.29236	682.28767	134.58825	13645.75333	Success	4
Filling Plant	FG_01	PERIOD_004	0	1	0.95000	0.00000	Type1	1073.00000	0.00000	0.00000	1073.00000	8.89472	1058.30137	20.00000	120.63333	132.19304	Slow-HighlyVariable						10.00000	42.00000	1.00000	s,S	3485.00000	3486.00000	0.95002		0.95009	Mixture of Distributions	2412.66667	604.22830	16.94127	1089.77460	212.88235	Single	3485.00000	1.00000	3486.00000		3485.00000	3486.00000	0	0	107300.00000	1	0.50000	0.49315	603.16667	594.90411	0.00000	0.00000	1676.66667	1653.69863	167666.66667	Success	4
Filling Plant	FG_02	PERIOD_004	0	1	0.95000	0.00000	Type1	943.00000	0.00000	0.00000	943.00000	8.20476	1116.09863	20.00000	114.93333	116.31554	Slow-HighlyVariable						10.00000	42.00000	1.00000	s,S	3241.00000	3242.00000	0.95000		0.95008	Mixture of Distributions	2298.66667	533.60972	14.67808	957.51142	181.47369	Single	3241.00000	1.00000	3242.00000		3241.00000	3242.00000	0	0	113160.00000	1	0.50000	0.59178	574.66667	680.15342	0.00000	0.00000	1518.16667	1796.84384	182180.00000	Success	4
Filling Plant	Pack_01	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	120.63333	132.19304	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	212.88235	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	76.04926	0.75007	76.54926	0.75501	76.54926	Success	4
Filling Plant	Bulk_01	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	235.56667	228.16898	Slow-HighlyVariable						10.00000	32.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	353.35003	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.44384	0.00000	0.00000	2355.66667	697.01918	2357.16667	697.46301	70715.00000	Success	4
Filling Plant	Pack_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	114.93333	116.31554	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	181.47369	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	72.45589	0.71463	72.95589	0.71956	72.95589	Success	4
Pack Supplier	Pack_01	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	120.63333	132.19304	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	212.88235	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	4
Pack Supplier	Pack_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	114.93333	116.31554	Slow-HighlyVariable					0.00000	0.00000	0.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	181.47369	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00493	0.00000	0.00000	0.00000	0.00000	0.50000	0.00493	0.50000	Success	4
Plant2	Bulk_01	PERIOD_004	0	1	0.95000	0.00000	Type1	1358.00000	0.00000	0.00000	1358.00000	5.76482	401.81918	11.00000	235.56667	228.16898	Slow-HighlyVariable					0.00000	10.00000	22.00000	1.00000	s,S	3949.00000	3950.00000	0.95006		0.95011	Mixture of Distributions	2591.23333	756.75088	22.12499	1380.39166	353.35000	Single	3949.00000	1.00000	3950.00000		3949.00000	3950.00000	0	0	40740.00000	1	0.50000	0.14795	1177.83333	348.50959	0.00000	0.00000	2536.33333	750.47671	76090.00000	Success	4
Plant1	000001	PERIOD_004	0	1	0.95000	0.00000	Type1	2715.00000	7285.00000	0.00000	10000.00000	21.22541	986.30137	11.00000	471.13333	456.33795	Slow-HighlyVariable					0.00000	10.00000	11.00000	1.00000	s,S	7897.00000	7898.00000	0.95001		0.95003	Mixture of Distributions	5182.46667	1513.50176	44.32487	2759.35820	706.70000	Single	7897.00000	1.00000	7898.00000		7897.00000	7898.00000	0	0	100000.00000	1	0.50000	0.04932	2355.66667	232.33973	0.00000	0.00000	12356.16667	1218.69041	123561.66667	Success	4
Plant1	Raw_02	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1413.40000	1369.01386	Slow-HighlyVariable					1.00000	1.00000	1.00000	1.00000	s,S	0	1.00000				Mixture of Distributions	0.00000	0.00000	0.00000	1.00000	2120.10000	Single	0	1.00000	0		0	1.00000	0.00000	0.00000	0.00000	1	0.50000	0.00986	0.00000	0.00000	1010.58100	19.93475	1011.08100	19.94461	2022.16200	Success	4
Plant1	Raw_01	PERIOD_004	0	1	0.95000	0.00000	Type1	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1177.83333	1140.84488	Slow-HighlyVariable						1.00000	1.00000	3.00000	s,S	0	3.00000				Mixture of Distributions	0.00000	0.00000	0.00000	2.00000	1766.75000	Single	0	3.00000	0		0	3.00000	0.00000	0.00000	0.00000	1	1.50000	0.01479	0.00000	0.00000	842.15083	8.30615	843.65083	8.32094	843.65083	Success	4
Plant1	000002	PERIOD_004	0	1	0.95000	0.00000	Type1	4073.00000	5927.00000	0.00000	10000.00000	14.15028	1479.45205	11.00000	706.70000	684.50693	Slow-HighlyVariable					0.00000	10.00000	11.00000	1.00000	s,S	11846.00000	11847.00000	0.95002		0.95004	Mixture of Distributions	7773.70000	2270.25265	66.47481	4139.27481	1060.05000	Single	11846.00000	1.00000	11847.00000		11846.00000	11847.00000	0	0	150000.00000	1	0.50000	0.07397	3533.50000	522.76438	0.00000	0.00000	13534.00000	2002.29041	203010.00000	Success	4
