ScenarioID	ScenarioStepNumber	Site	Product	Date	Quantity
0	1	FILLING PLANT	BULK_01	03/18/2016	92
0	1	FILLING PLANT	BULK_01	03/19/2016	350
0	1	FILLING PLANT	BULK_01	03/21/2016	143
0	1	FILLING PLANT	BULK_01	03/22/2016	341
0	1	FILLING PLANT	BULK_01	03/23/2016	98
0	1	FILLING PLANT	BULK_01	03/24/2016	175
0	1	FILLING PLANT	BULK_01	03/25/2016	42
0	1	FILLING PLANT	BULK_01	03/26/2016	194
0	1	FILLING PLANT	BULK_01	03/27/2016	87
0	1	FILLING PLANT	BULK_01	03/28/2016	357
0	1	FILLING PLANT	BULK_01	03/29/2016	97
0	1	FILLING PLANT	BULK_01	03/31/2016	731
0	1	FILLING PLANT	PACK_02	03/01/2016	559
0	1	FILLING PLANT	PACK_02	03/03/2016	164
0	1	FILLING PLANT	PACK_02	03/04/2016	323
0	1	FILLING PLANT	PACK_02	03/06/2016	39
0	1	FILLING PLANT	PACK_02	03/07/2016	237
0	1	FILLING PLANT	PACK_02	03/09/2016	124
0	1	FILLING PLANT	PACK_02	03/10/2016	239
0	1	FILLING PLANT	PACK_02	03/11/2016	51
0	1	FILLING PLANT	PACK_02	03/12/2016	171
0	1	FILLING PLANT	PACK_02	03/13/2016	332
0	1	FILLING PLANT	PACK_02	03/15/2016	118
0	1	FILLING PLANT	PACK_02	03/16/2016	347
0	1	FILLING PLANT	PACK_02	03/17/2016	34
0	1	FILLING PLANT	PACK_02	03/18/2016	92
0	1	FILLING PLANT	PACK_02	03/19/2016	350
0	1	FILLING PLANT	PACK_02	03/21/2016	59
0	1	FILLING PLANT	PACK_02	03/22/2016	249
0	1	FILLING PLANT	PACK_02	03/24/2016	175
0	1	FILLING PLANT	PACK_02	03/25/2016	42
0	1	FILLING PLANT	PACK_02	03/26/2016	194
0	1	FILLING PLANT	PACK_02	03/27/2016	87
0	1	FILLING PLANT	PACK_02	03/28/2016	263
0	1	FILLING PLANT	PACK_02	03/29/2016	97
0	1	FILLING PLANT	PACK_02	03/31/2016	351
0	1	PACK SUPPLIER	PACK_01	03/03/2016	98
0	1	PACK SUPPLIER	PACK_01	03/07/2016	196
0	1	PACK SUPPLIER	PACK_01	03/16/2016	175
0	1	PACK SUPPLIER	PACK_01	03/17/2016	93
0	1	PACK SUPPLIER	PACK_01	03/21/2016	84
0	1	PACK SUPPLIER	PACK_01	03/22/2016	92
0	1	PACK SUPPLIER	PACK_01	03/23/2016	98
0	1	PACK SUPPLIER	PACK_01	03/28/2016	94
0	1	PACK SUPPLIER	PACK_01	03/31/2016	380
0	1	PACK SUPPLIER	PACK_02	03/01/2016	559
0	1	PACK SUPPLIER	PACK_02	03/03/2016	164
0	1	PACK SUPPLIER	PACK_02	03/04/2016	323
0	1	PACK SUPPLIER	PACK_02	03/06/2016	39
0	1	PACK SUPPLIER	PACK_02	03/07/2016	237
0	1	PACK SUPPLIER	PACK_02	03/09/2016	124
0	1	PACK SUPPLIER	PACK_02	03/10/2016	239
0	1	PACK SUPPLIER	PACK_02	03/11/2016	51
0	1	PACK SUPPLIER	PACK_02	03/12/2016	171
0	1	PACK SUPPLIER	PACK_02	03/13/2016	332
0	1	PACK SUPPLIER	PACK_02	03/15/2016	118
0	1	PACK SUPPLIER	PACK_02	03/16/2016	347
0	1	PACK SUPPLIER	PACK_02	03/17/2016	34
0	1	PACK SUPPLIER	PACK_02	03/18/2016	92
0	1	PACK SUPPLIER	PACK_02	03/19/2016	350
0	1	PACK SUPPLIER	PACK_02	03/21/2016	59
0	1	PACK SUPPLIER	PACK_02	03/22/2016	249
0	1	PACK SUPPLIER	PACK_02	03/24/2016	175
0	1	PACK SUPPLIER	PACK_02	03/25/2016	42
0	1	PACK SUPPLIER	PACK_02	03/26/2016	194
0	1	PACK SUPPLIER	PACK_02	03/27/2016	87
0	1	PACK SUPPLIER	PACK_02	03/28/2016	263
0	1	PACK SUPPLIER	PACK_02	03/29/2016	97
0	1	PACK SUPPLIER	PACK_02	03/31/2016	351
0	1	PLANT2	BULK_01	03/01/2016	559
0	1	PLANT2	BULK_01	03/03/2016	262
0	1	PLANT2	BULK_01	03/04/2016	323
0	1	PLANT2	BULK_01	03/06/2016	39
0	1	PLANT2	BULK_01	03/07/2016	433
0	1	PLANT2	BULK_01	03/09/2016	124
0	1	PLANT2	BULK_01	03/10/2016	239
0	1	PLANT2	BULK_01	03/11/2016	51
0	1	PLANT2	BULK_01	03/12/2016	171
0	1	PLANT2	BULK_01	03/13/2016	332
0	1	PLANT2	BULK_01	03/15/2016	118
0	1	PLANT2	BULK_01	03/16/2016	522
0	1	PLANT2	BULK_01	03/17/2016	127
0	1	PLANT2	BULK_01	03/18/2016	92
0	1	PLANT2	BULK_01	03/19/2016	350
0	1	PLANT2	BULK_01	03/21/2016	143
0	1	PLANT2	BULK_01	03/22/2016	341
0	1	PLANT2	BULK_01	03/23/2016	98
0	1	PLANT2	BULK_01	03/24/2016	175
0	1	PLANT2	BULK_01	03/25/2016	42
0	1	PLANT2	BULK_01	03/26/2016	194
0	1	PLANT2	BULK_01	03/27/2016	87
0	1	PLANT2	BULK_01	03/28/2016	357
0	1	PLANT2	BULK_01	03/29/2016	97
0	1	PLANT2	BULK_01	03/31/2016	731
0	1	PLANT1	000001	03/01/2016	1118
0	1	PLANT1	000001	03/03/2016	524
0	1	PLANT1	000001	03/04/2016	646
0	1	PLANT1	000001	03/06/2016	78
0	1	PLANT1	000001	03/07/2016	866
0	1	PLANT1	000001	03/09/2016	248
0	1	PLANT1	000001	03/10/2016	478
0	1	PLANT1	000001	03/11/2016	102
0	1	PLANT1	000001	03/12/2016	342
0	1	PLANT1	000001	03/13/2016	664
0	1	PLANT1	000001	03/15/2016	236
0	1	PLANT1	000001	03/16/2016	1044
0	1	PLANT1	000001	03/17/2016	254
0	1	PLANT1	000001	03/18/2016	184
0	1	PLANT1	000001	03/19/2016	700
0	1	PLANT1	000001	03/21/2016	286
0	1	PLANT1	000001	03/22/2016	682
0	1	PLANT1	000001	03/23/2016	196
0	1	PLANT1	000001	03/24/2016	350
0	1	PLANT1	000001	03/25/2016	84
0	1	PLANT1	000001	03/26/2016	388
0	1	PLANT1	000001	03/27/2016	174
0	1	PLANT1	000001	03/28/2016	714
0	1	PLANT1	000001	03/29/2016	194
0	1	PLANT1	000001	03/31/2016	1462
0	1	PLANT1	RAW_02	03/01/2016	3354
0	1	PLANT1	RAW_02	03/03/2016	1572
0	1	PLANT1	RAW_02	03/04/2016	1938
0	1	PLANT1	RAW_02	03/06/2016	234
0	1	PLANT1	RAW_02	03/07/2016	2598
0	1	PLANT1	RAW_02	03/09/2016	744
0	1	PLANT1	RAW_02	03/10/2016	1434
0	1	PLANT1	RAW_02	03/11/2016	306
0	1	PLANT1	RAW_02	03/12/2016	1026
0	1	PLANT1	RAW_02	03/13/2016	1992
0	1	PLANT1	RAW_02	03/15/2016	708
0	1	PLANT1	RAW_02	03/16/2016	3132
0	1	PLANT1	RAW_02	03/17/2016	762
0	1	PLANT1	RAW_02	03/18/2016	552
0	1	PLANT1	RAW_02	03/19/2016	2100
0	1	PLANT1	RAW_02	03/21/2016	858
0	1	PLANT1	RAW_02	03/22/2016	2046
0	1	PLANT1	RAW_02	03/23/2016	588
0	1	PLANT1	RAW_02	03/24/2016	1050
0	1	PLANT1	RAW_02	03/25/2016	252
0	1	PLANT1	RAW_02	03/26/2016	1164
0	1	PLANT1	RAW_02	03/27/2016	522
0	1	PLANT1	RAW_02	03/28/2016	2142
0	1	PLANT1	RAW_02	03/29/2016	582
0	1	PLANT1	RAW_02	03/31/2016	4386
0	1	PLANT1	RAW_01	03/01/2016	2795
0	1	PLANT1	RAW_01	03/03/2016	1310
0	1	PLANT1	RAW_01	03/04/2016	1615
0	1	PLANT1	RAW_01	03/06/2016	195
0	1	PLANT1	RAW_01	03/07/2016	2165
0	1	PLANT1	RAW_01	03/09/2016	620
0	1	PLANT1	RAW_01	03/10/2016	1195
0	1	PLANT1	RAW_01	03/11/2016	255
0	1	PLANT1	RAW_01	03/12/2016	855
0	1	PLANT1	RAW_01	03/13/2016	1660
0	1	PLANT1	RAW_01	03/15/2016	590
0	1	PLANT1	RAW_01	03/16/2016	2610
0	1	PLANT1	RAW_01	03/17/2016	635
0	1	PLANT1	RAW_01	03/18/2016	460
0	1	PLANT1	RAW_01	03/19/2016	1750
0	1	PLANT1	RAW_01	03/21/2016	715
0	1	PLANT1	RAW_01	03/22/2016	1705
0	1	PLANT1	RAW_01	03/23/2016	490
0	1	PLANT1	RAW_01	03/24/2016	875
0	1	PLANT1	RAW_01	03/25/2016	210
0	1	PLANT1	RAW_01	03/26/2016	970
0	1	PLANT1	RAW_01	03/27/2016	435
0	1	PLANT1	RAW_01	03/28/2016	1785
0	1	PLANT1	RAW_01	03/29/2016	485
0	1	PLANT1	RAW_01	03/31/2016	3655
0	1	PLANT1	000002	03/01/2016	1677
0	1	PLANT1	000002	03/03/2016	786
0	1	PLANT1	000002	03/04/2016	969
0	1	PLANT1	000002	03/06/2016	117
0	1	PLANT1	000002	03/07/2016	1299
0	1	PLANT1	000002	03/09/2016	372
0	1	PLANT1	000002	03/10/2016	717
0	1	PLANT1	000002	03/11/2016	153
0	1	PLANT1	000002	03/12/2016	513
0	1	PLANT1	000002	03/13/2016	996
0	1	PLANT1	000002	03/15/2016	354
0	1	PLANT1	000002	03/16/2016	1566
0	1	PLANT1	000002	03/17/2016	381
0	1	PLANT1	000002	03/18/2016	276
0	1	PLANT1	000002	03/19/2016	1050
0	1	PLANT1	000002	03/21/2016	429
0	1	PLANT1	000002	03/22/2016	1023
0	1	PLANT1	000002	03/23/2016	294
0	1	PLANT1	000002	03/24/2016	525
0	1	PLANT1	000002	03/25/2016	126
0	1	PLANT1	000002	03/26/2016	582
0	1	PLANT1	000002	03/27/2016	261
0	1	PLANT1	000002	03/28/2016	1071
0	1	PLANT1	000002	03/29/2016	291
0	1	PLANT1	000002	03/31/2016	2193
0	1	PLANT1	RAW_03	03/01/2016	7267
0	1	PLANT1	RAW_03	03/03/2016	3406
0	1	PLANT1	RAW_03	03/04/2016	4199
0	1	PLANT1	RAW_03	03/06/2016	507
0	1	PLANT1	RAW_03	03/07/2016	5629
0	1	PLANT1	RAW_03	03/09/2016	1612
0	1	PLANT1	RAW_03	03/10/2016	3107
0	1	PLANT1	RAW_03	03/11/2016	663
0	1	PLANT1	RAW_03	03/12/2016	2223
0	1	PLANT1	RAW_03	03/13/2016	4316
0	1	PLANT1	RAW_03	03/15/2016	1534
0	1	PLANT1	RAW_03	03/16/2016	6786
0	1	PLANT1	RAW_03	03/17/2016	1651
0	1	PLANT1	RAW_03	03/18/2016	1196
0	1	PLANT1	RAW_03	03/19/2016	4550
0	1	PLANT1	RAW_03	03/21/2016	1859
0	1	PLANT1	RAW_03	03/22/2016	4433
0	1	PLANT1	RAW_03	03/23/2016	1274
0	1	PLANT1	RAW_03	03/24/2016	2275
0	1	PLANT1	RAW_03	03/25/2016	546
0	1	PLANT1	RAW_03	03/26/2016	2522
0	1	PLANT1	RAW_03	03/27/2016	1131
0	1	PLANT1	RAW_03	03/28/2016	4641
0	1	PLANT1	RAW_03	03/29/2016	1261
0	1	PLANT1	RAW_03	03/31/2016	9503
0	1	PLANT1	000003	03/01/2016	2236
0	1	PLANT1	000003	03/03/2016	1048
0	1	PLANT1	000003	03/04/2016	1292
0	1	PLANT1	000003	03/06/2016	156
0	1	PLANT1	000003	03/07/2016	1732
0	1	PLANT1	000003	03/09/2016	496
0	1	PLANT1	000003	03/10/2016	956
0	1	PLANT1	000003	03/11/2016	204
0	1	PLANT1	000003	03/12/2016	684
0	1	PLANT1	000003	03/13/2016	1328
0	1	PLANT1	000003	03/15/2016	472
0	1	PLANT1	000003	03/16/2016	2088
0	1	PLANT1	000003	03/17/2016	508
0	1	PLANT1	000003	03/18/2016	368
0	1	PLANT1	000003	03/19/2016	1400
0	1	PLANT1	000003	03/21/2016	572
0	1	PLANT1	000003	03/22/2016	1364
0	1	PLANT1	000003	03/23/2016	392
0	1	PLANT1	000003	03/24/2016	700
0	1	PLANT1	000003	03/25/2016	168
0	1	PLANT1	000003	03/26/2016	776
0	1	PLANT1	000003	03/27/2016	348
0	1	PLANT1	000003	03/28/2016	1428
0	1	PLANT1	000003	03/29/2016	388
0	1	PLANT1	000003	03/31/2016	2924
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/01/2016	3354
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/03/2016	1572
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/04/2016	1938
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/06/2016	234
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/07/2016	2598
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/09/2016	744
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/10/2016	1434
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/11/2016	306
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/12/2016	1026
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/13/2016	1992
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/15/2016	708
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/16/2016	3132
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/17/2016	762
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/18/2016	552
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/19/2016	2100
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/21/2016	858
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/22/2016	2046
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/23/2016	588
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/24/2016	1050
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/25/2016	252
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/26/2016	1164
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/27/2016	522
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/28/2016	2142
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/29/2016	582
0	1	RAW MATERIAL SUPPLIER	RAW_02	03/31/2016	4386
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/01/2016	2795
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/03/2016	1310
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/04/2016	1615
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/06/2016	195
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/07/2016	2165
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/09/2016	620
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/10/2016	1195
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/11/2016	255
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/12/2016	855
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/13/2016	1660
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/15/2016	590
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/16/2016	2610
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/17/2016	635
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/18/2016	460
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/19/2016	1750
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/21/2016	715
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/22/2016	1705
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/23/2016	490
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/24/2016	875
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/25/2016	210
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/26/2016	970
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/27/2016	435
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/28/2016	1785
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/29/2016	485
0	1	RAW MATERIAL SUPPLIER	RAW_01	03/31/2016	3655
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/01/2016	7267
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/03/2016	3406
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/04/2016	4199
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/06/2016	507
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/07/2016	5629
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/09/2016	1612
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/10/2016	3107
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/11/2016	663
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/12/2016	2223
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/13/2016	4316
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/15/2016	1534
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/16/2016	6786
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/17/2016	1651
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/18/2016	1196
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/19/2016	4550
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/21/2016	1859
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/22/2016	4433
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/23/2016	1274
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/24/2016	2275
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/25/2016	546
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/26/2016	2522
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/27/2016	1131
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/28/2016	4641
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/29/2016	1261
0	1	RAW MATERIAL SUPPLIER	RAW_03	03/31/2016	9503
0	1	DC_1	FG_01	04/03/2016	137.50000
0	1	DC_1	FG_01	04/06/2016	144.50000
0	1	DC_1	FG_01	04/09/2016	180
0	1	DC_1	FG_01	04/12/2016	148
0	1	DC_1	FG_01	04/15/2016	93
0	1	DC_1	FG_01	04/18/2016	145
0	1	DC_1	FG_01	04/21/2016	143
0	1	DC_1	FG_01	04/24/2016	133
0	1	DC_1	FG_01	04/27/2016	234.50000
0	1	DC_4	FG_02	04/02/2016	7
0	1	DC_4	FG_02	04/03/2016	55
0	1	DC_4	FG_02	04/05/2016	67
0	1	DC_4	FG_02	04/06/2016	99
0	1	DC_4	FG_02	04/09/2016	70
0	1	DC_4	FG_02	04/12/2016	163
0	1	DC_4	FG_02	04/14/2016	75
0	1	DC_4	FG_02	04/15/2016	155
0	1	DC_4	FG_02	04/17/2016	95
0	1	DC_4	FG_02	04/18/2016	72
0	1	DC_4	FG_02	04/20/2016	43
0	1	DC_4	FG_02	04/21/2016	134
0	1	DC_4	FG_02	04/23/2016	183
0	1	DC_4	FG_02	04/26/2016	136
0	1	DC_4	FG_02	04/30/2016	85
0	1	DC_1	FG_02	04/02/2016	93
0	1	DC_1	FG_02	04/03/2016	9
0	1	DC_1	FG_02	04/06/2016	91
0	1	DC_1	FG_02	04/09/2016	178
0	1	DC_1	FG_02	04/12/2016	39
0	1	DC_1	FG_02	04/15/2016	187
0	1	DC_1	FG_02	04/18/2016	147
0	1	DC_1	FG_02	04/24/2016	58
0	1	DC_1	FG_02	04/25/2016	55
0	1	DC_1	FG_02	04/27/2016	259
0	1	DC_1	FG_02	04/30/2016	135
0	1	DC_6	FG_01	04/05/2016	175
0	1	DC_6	FG_01	04/08/2016	94
0	1	DC_6	FG_01	04/12/2016	100
0	1	DC_6	FG_01	04/14/2016	94
0	1	DC_6	FG_01	04/15/2016	98
0	1	DC_6	FG_01	04/17/2016	83
0	1	DC_6	FG_01	04/24/2016	91
0	1	DC_6	FG_01	04/27/2016	94
0	1	DC_6	FG_02	04/02/2016	47
0	1	DC_6	FG_02	04/03/2016	82
0	1	DC_6	FG_02	04/05/2016	120
0	1	DC_6	FG_02	04/09/2016	31
0	1	DC_6	FG_02	04/11/2016	35
0	1	DC_6	FG_02	04/14/2016	78
0	1	DC_6	FG_02	04/15/2016	50
0	1	DC_6	FG_02	04/17/2016	46
0	1	DC_6	FG_02	04/21/2016	43
0	1	DC_6	FG_02	04/23/2016	33
0	1	DC_6	FG_02	04/24/2016	54
0	1	DC_6	FG_02	04/30/2016	139
0	1	DC_4	FG_01	04/02/2016	97
0	1	DC_4	FG_01	04/03/2016	123.50000
0	1	DC_4	FG_01	04/05/2016	84
0	1	DC_4	FG_01	04/06/2016	136.50000
0	1	DC_4	FG_01	04/09/2016	93
0	1	DC_4	FG_01	04/11/2016	85
0	1	DC_4	FG_01	04/12/2016	143
0	1	DC_4	FG_01	04/15/2016	93
0	1	DC_4	FG_01	04/18/2016	140
0	1	DC_4	FG_01	04/21/2016	46
0	1	DC_4	FG_01	04/23/2016	100
0	1	DC_4	FG_01	04/24/2016	50
0	1	DC_4	FG_01	04/26/2016	195
0	1	DC_4	FG_01	04/27/2016	45.50000
0	1	PLANT2	000001	04/02/2016	488
0	1	PLANT2	000001	04/03/2016	814
0	1	PLANT2	000001	04/05/2016	892
0	1	PLANT2	000001	04/06/2016	942
0	1	PLANT2	000001	04/08/2016	188
0	1	PLANT2	000001	04/09/2016	1104
0	1	PLANT2	000001	04/11/2016	240
0	1	PLANT2	000001	04/12/2016	1186
0	1	PLANT2	000001	04/14/2016	494
0	1	PLANT2	000001	04/15/2016	1352
0	1	PLANT2	000001	04/17/2016	448
0	1	PLANT2	000001	04/18/2016	1008
0	1	PLANT2	000001	04/20/2016	86
0	1	PLANT2	000001	04/21/2016	732
0	1	PLANT2	000001	04/23/2016	632
0	1	PLANT2	000001	04/24/2016	772
0	1	PLANT2	000001	04/25/2016	110
0	1	PLANT2	000001	04/26/2016	662
0	1	PLANT2	000001	04/27/2016	1266
0	1	PLANT2	000001	04/30/2016	718
0	1	PLANT2	000002	04/02/2016	732
0	1	PLANT2	000002	04/03/2016	1221
0	1	PLANT2	000002	04/05/2016	1338
0	1	PLANT2	000002	04/06/2016	1413
0	1	PLANT2	000002	04/08/2016	282
0	1	PLANT2	000002	04/09/2016	1656
0	1	PLANT2	000002	04/11/2016	360
0	1	PLANT2	000002	04/12/2016	1779
0	1	PLANT2	000002	04/14/2016	741
0	1	PLANT2	000002	04/15/2016	2028
0	1	PLANT2	000002	04/17/2016	672
0	1	PLANT2	000002	04/18/2016	1512
0	1	PLANT2	000002	04/20/2016	129
0	1	PLANT2	000002	04/21/2016	1098
0	1	PLANT2	000002	04/23/2016	948
0	1	PLANT2	000002	04/24/2016	1158
0	1	PLANT2	000002	04/25/2016	165
0	1	PLANT2	000002	04/26/2016	993
0	1	PLANT2	000002	04/27/2016	1899
0	1	PLANT2	000002	04/30/2016	1077
0	1	PLANT2	000003	04/02/2016	976
0	1	PLANT2	000003	04/03/2016	1628
0	1	PLANT2	000003	04/05/2016	1784
0	1	PLANT2	000003	04/06/2016	1884
0	1	PLANT2	000003	04/08/2016	376
0	1	PLANT2	000003	04/09/2016	2208
0	1	PLANT2	000003	04/11/2016	480
0	1	PLANT2	000003	04/12/2016	2372
0	1	PLANT2	000003	04/14/2016	988
0	1	PLANT2	000003	04/15/2016	2704
0	1	PLANT2	000003	04/17/2016	896
0	1	PLANT2	000003	04/18/2016	2016
0	1	PLANT2	000003	04/20/2016	172
0	1	PLANT2	000003	04/21/2016	1464
0	1	PLANT2	000003	04/23/2016	1264
0	1	PLANT2	000003	04/24/2016	1544
0	1	PLANT2	000003	04/25/2016	220
0	1	PLANT2	000003	04/26/2016	1324
0	1	PLANT2	000003	04/27/2016	2532
0	1	PLANT2	000003	04/30/2016	1436
0	1	FILLING PLANT	FG_01	04/02/2016	97
0	1	FILLING PLANT	FG_01	04/03/2016	261
0	1	FILLING PLANT	FG_01	04/05/2016	259
0	1	FILLING PLANT	FG_01	04/06/2016	281
0	1	FILLING PLANT	FG_01	04/08/2016	94
0	1	FILLING PLANT	FG_01	04/09/2016	273
0	1	FILLING PLANT	FG_01	04/11/2016	85
0	1	FILLING PLANT	FG_01	04/12/2016	391
0	1	FILLING PLANT	FG_01	04/14/2016	94
0	1	FILLING PLANT	FG_01	04/15/2016	284
0	1	FILLING PLANT	FG_01	04/17/2016	83
0	1	FILLING PLANT	FG_01	04/18/2016	285
0	1	FILLING PLANT	FG_01	04/21/2016	189
0	1	FILLING PLANT	FG_01	04/23/2016	100
0	1	FILLING PLANT	FG_01	04/24/2016	274
0	1	FILLING PLANT	FG_01	04/26/2016	195
0	1	FILLING PLANT	FG_01	04/27/2016	374
0	1	FILLING PLANT	FG_02	04/02/2016	147
0	1	FILLING PLANT	FG_02	04/03/2016	146
0	1	FILLING PLANT	FG_02	04/05/2016	187
0	1	FILLING PLANT	FG_02	04/06/2016	190
0	1	FILLING PLANT	FG_02	04/09/2016	279
0	1	FILLING PLANT	FG_02	04/11/2016	35
0	1	FILLING PLANT	FG_02	04/12/2016	202
0	1	FILLING PLANT	FG_02	04/14/2016	153
0	1	FILLING PLANT	FG_02	04/15/2016	392
0	1	FILLING PLANT	FG_02	04/17/2016	141
0	1	FILLING PLANT	FG_02	04/18/2016	219
0	1	FILLING PLANT	FG_02	04/20/2016	43
0	1	FILLING PLANT	FG_02	04/21/2016	177
0	1	FILLING PLANT	FG_02	04/23/2016	216
0	1	FILLING PLANT	FG_02	04/24/2016	112
0	1	FILLING PLANT	FG_02	04/25/2016	55
0	1	FILLING PLANT	FG_02	04/26/2016	136
0	1	FILLING PLANT	FG_02	04/27/2016	259
0	1	FILLING PLANT	FG_02	04/30/2016	359
0	1	FILLING PLANT	PACK_01	04/02/2016	97
0	1	FILLING PLANT	PACK_01	04/03/2016	261
0	1	FILLING PLANT	PACK_01	04/05/2016	259
0	1	FILLING PLANT	PACK_01	04/06/2016	281
0	1	FILLING PLANT	PACK_01	04/08/2016	94
0	1	FILLING PLANT	PACK_01	04/09/2016	273
0	1	FILLING PLANT	PACK_01	04/11/2016	85
0	1	FILLING PLANT	PACK_01	04/12/2016	391
0	1	FILLING PLANT	PACK_01	04/14/2016	94
0	1	FILLING PLANT	PACK_01	04/15/2016	284
0	1	FILLING PLANT	PACK_01	04/17/2016	83
0	1	FILLING PLANT	PACK_01	04/18/2016	285
0	1	FILLING PLANT	PACK_01	04/21/2016	189
0	1	FILLING PLANT	PACK_01	04/23/2016	100
0	1	FILLING PLANT	PACK_01	04/24/2016	274
0	1	FILLING PLANT	PACK_01	04/26/2016	195
0	1	FILLING PLANT	PACK_01	04/27/2016	374
0	1	FILLING PLANT	BULK_01	04/02/2016	244
0	1	FILLING PLANT	BULK_01	04/03/2016	407
0	1	FILLING PLANT	BULK_01	04/05/2016	446
0	1	FILLING PLANT	BULK_01	04/06/2016	471
0	1	FILLING PLANT	BULK_01	04/08/2016	94
0	1	FILLING PLANT	BULK_01	04/09/2016	552
0	1	FILLING PLANT	BULK_01	04/11/2016	120
0	1	FILLING PLANT	BULK_01	04/12/2016	593
0	1	FILLING PLANT	BULK_01	04/14/2016	247
0	1	FILLING PLANT	BULK_01	04/15/2016	676
0	1	FILLING PLANT	BULK_01	04/17/2016	224
0	1	FILLING PLANT	BULK_01	04/18/2016	504
0	1	FILLING PLANT	BULK_01	04/20/2016	43
0	1	FILLING PLANT	BULK_01	04/21/2016	366
0	1	FILLING PLANT	BULK_01	04/23/2016	316
0	1	FILLING PLANT	BULK_01	04/24/2016	386
0	1	FILLING PLANT	BULK_01	04/25/2016	55
0	1	FILLING PLANT	BULK_01	04/26/2016	331
0	1	FILLING PLANT	BULK_01	04/27/2016	633
0	1	FILLING PLANT	BULK_01	04/30/2016	359
0	1	FILLING PLANT	PACK_02	04/02/2016	147
